,Reference,Assembler,Lx,nContigs
438,Lactobacillus_fermentum,GATBMiniaPipeline,34,7
439,Lactobacillus_fermentum,GATBMiniaPipeline,35,8
440,Lactobacillus_fermentum,GATBMiniaPipeline,36,8
441,Lactobacillus_fermentum,GATBMiniaPipeline,37,8
442,Lactobacillus_fermentum,GATBMiniaPipeline,38,9
443,Lactobacillus_fermentum,GATBMiniaPipeline,39,9
444,Lactobacillus_fermentum,GATBMiniaPipeline,40,9
445,Lactobacillus_fermentum,GATBMiniaPipeline,41,10
446,Lactobacillus_fermentum,GATBMiniaPipeline,42,10
447,Lactobacillus_fermentum,GATBMiniaPipeline,43,11
448,Lactobacillus_fermentum,GATBMiniaPipeline,44,11
449,Lactobacillus_fermentum,GATBMiniaPipeline,45,12
450,Lactobacillus_fermentum,GATBMiniaPipeline,46,12
451,Lactobacillus_fermentum,GATBMiniaPipeline,47,13
452,Lactobacillus_fermentum,GATBMiniaPipeline,48,13
453,Lactobacillus_fermentum,GATBMiniaPipeline,49,14
454,Lactobacillus_fermentum,GATBMiniaPipeline,50,14
455,Lactobacillus_fermentum,GATBMiniaPipeline,51,15
456,Lactobacillus_fermentum,GATBMiniaPipeline,52,15
457,Lactobacillus_fermentum,GATBMiniaPipeline,53,16
458,Lactobacillus_fermentum,GATBMiniaPipeline,54,16
459,Lactobacillus_fermentum,GATBMiniaPipeline,55,17
460,Lactobacillus_fermentum,GATBMiniaPipeline,56,17
461,Lactobacillus_fermentum,GATBMiniaPipeline,57,18
462,Lactobacillus_fermentum,GATBMiniaPipeline,58,18
463,Lactobacillus_fermentum,GATBMiniaPipeline,59,19
464,Lactobacillus_fermentum,GATBMiniaPipeline,60,20
465,Lactobacillus_fermentum,GATBMiniaPipeline,61,20
466,Lactobacillus_fermentum,GATBMiniaPipeline,62,21
